name,gender,education,biography,age,position,tenure,company_name
胡获,性别:男,学历:本科,"胡获先生:中国国籍,男,汉族,1959年12月出生,无党派人士,四川大学高分子专业,本科,高级经济师,无境外永久居留权。历任泸州北方化学工业有限公司销售处副处长、销售处处长、进出口公司总经理、实达贸易公司总经理、为普公司总经理;兵器集团重庆铁马汽车公司销售公司总经理、生调部部长。历任本公司副总经理,成都福迈行创孵科技有限公司执行董事、经理、法定代表人,四川智仁汇教育科技有限公司总经理。现任四川金广实业(集团)股份有限公司监事,四川智仁汇教育科技有限公司董事,四川聚能供应链管理有限责任公司董事,成都华英天宇信息技术有限公司监事,四川中清蓝谷科技有限公司董事,四川芳树华生物科技有限公司执行董事、经理、法定代表人,本公司独立董事。",当前年龄:65,职务:独立董事,任职时间:2022-04-18至今,北化股份
吕先锫,性别:男,学历:博士,"吕先锫:中国国籍,男,汉族,1964年1月出生,博士研究生学历,博导,教授,曾任西南财经大学会计学院副院长、审计处处长,四川省教学名师,中国注册会计师、中国注册资产评估师非执业会员,主要从事会计审计、内部控制等方面的教学科研工作,出版《审计成本研究》、《会计师事务所合并整合研究》等专著,在《审计研究》等期刊发表论文成果40多项,主编教材《审计》、《工业企业会计》等,完成国家社会科学基金、国家审计署、中国人民银行等课题。获得四川省人民政府社会科学优秀成果奖一等奖、三等奖,教育部中国高校人文社会科学研究优秀成果三等奖,四川省人民政府教学成果二等奖和三等奖。历任黄山永新股份有限公司独立董事,现任四川省教育审计学会会长,西南财经大学教授,泸州老窖股份有限公司、四川天味食品集团股份有限公司、本公司独立董事。",当前年龄:60,职务:独立董事,任职时间:2022-12-29至今,北化股份
崔晓辉,性别:男,学历:硕士,"崔晓辉先生:1960年10月出生,硕士学历,历任部队高级工程师,已退休。",当前年龄:64,职务:独立董事,任职时间:2024-08-22至今,北化股份
贾云,性别:男,学历:本科,"贾云先生:中国国籍,男,汉族,1965年04月出生,中共党员,有机合成专业本科,研究员级高级工程师,无境外永久居留权。历任四川红光化工有限公司董事、总经理,甘肃银光化学工业集团有限公司副总经理兼含能材料分公司总经理、党委书记,山西新华化工有限责任公司监事会主席、山西北方兴安化学工业有限公司监事会主席,现任本公司监事会主席。",当前年龄:59,"职务:监事会主席,非职工监事",任职时间:2022-04-18至今,北化股份
杨洪红,性别:女,学历:本科,"杨洪红女士:中国国籍,女,汉族,1980年10月出生,中共党员,财务会计专业本科,会计师,无境外永久居留权。历任本公司纪检部副部长、审计部副部长、第四届监事会职工监事,现任本公司纪检部部长、审计部部长,职工监事。",当前年龄:44,职务:职工代表监事,任职时间:2022-04-18至今,北化股份
雷宵宵,性别:男,学历:硕士,"雷宵宵先生:中国国籍,男,汉族,1984年5月出生,中共党员,工商管理硕士,高级工程师,无境外永久居留权。历任山西新华防化装备研究院有限公司空气净化器材公司党总支书记、分工会主席、副总经理,现任山西新华防化装备研究院有限公司职工监事、企业管理部部长,本公司职工监事。",当前年龄:40,职务:职工代表监事,任职时间:2022-04-18至今,北化股份
张仁旭,性别:男,学历:本科,"张仁旭先生:中国国籍,男,汉族,1965年11月出生,中共党员,化学工程本科,研究员级高级工程师,无境外永久居留权。历任泸州北方化学工业有限公司副总经理;本公司副总经理、董事。现任首席科学家。",当前年龄:59,职务:首席科学家,任职时间:2018-08-24至今,北化股份
向荣,性别:男,学历:硕士,"向荣,2005年10月至2013年7月,电子科技大学电子工程学院担任教师;2009年8月至2013年10月,成都盟升科技有限公司担任执行董事兼总经理;2013年9月至今,成都盟升电子技术股份有限公司担任董事长。",当前年龄:44,"职务:董事长,非独立董事",任职时间:2022-08-10至今,盟升电子
刘荣,性别:男,学历:--,"刘荣,2002年7月至2009年8月,成都赛英科技有限公司担任工程师;2009年8月至今,历任成都盟升科技有限公司副总经理、总经理、执行董事;2013年9月至今,历任成都盟升电子技术股份有限公司,董事、副总经理,现任公司董事、副总经理。",当前年龄:43,"职务:总经理,法定代表人,非独立董事",任职时间:2019-06-29至今,盟升电子
陈英,性别:女,学历:大专,"陈英,2002年4月至2015年12月,成都印象电子有限公司历任财务主管、经理、部长、总监;2016年1月至今,成都盟升电子技术股份有限公司担任副总经理、财务总监。",当前年龄:57,"职务:副总经理,财务总监",任职时间:2019-06-29至今,盟升电子
毛钢烈,性别:男,学历:本科,"毛钢烈,2014年加入成都盟升科技有限公司,历任公司导航研发部设计师、组长、主任,公司市场营销部部长助理、副部长、部长;现任盟升电子董事、副总经理、董事会秘书。",当前年龄:35,"职务:副总经理,非独立董事,董事会秘书",任职时间:2022-08-10至今,盟升电子
袁勇,性别:男,学历:硕士,"袁勇先生,中国国籍,无境外永久居留权。1970年出生,毕业于电子科技大学,硕士学历。2015.03-2020.11成都盟升电子技术有限公司担任科技发展部部长,2020.12-2022.03成都荣创私募基金管理有限公司担任监事;2022.04至今成都盟升电子技术股份有限公司担任董事长助理、科技发展部部长。",当前年龄:54,职务:副总经理,任职时间:2024-04-02至今,盟升电子
覃光全,性别:男,学历:本科,"覃光全先生,中国国籍,无境外永久居留权。1979年出生,2002年毕业于北京航空航天大学,本科学历。2002年至2012年曾任中国电子科技集团公司第十研究所工程师。2012年加入成都盟升科技有限公司,曾任公司导航研发部部长,现任成都盟升科技有限公司总经理;2022年8月至今担任成都盟升电子技术股份有限公司董事。",当前年龄:45,"职务:副总经理,非独立董事",任职时间:2022-08-10至今,盟升电子
冯建,性别:男,学历:博士,"冯建,1984年7月至今,担任西南财经大学教师;2016年1月至2023年2月担任四川西南财大资产经营有限公司董事;2017年8月至2023年8月,担任四川九洲电器股份有限公司独立董事;2017年11月至2023年11月,担任四川久远银海软件股份有限公司独立董事;2018年2月至2023年6月,担任厦门雅迅网络股份有限公司独立董事;2018年1月至2024年1月,担任恩威医药股份有限公司独立董事;2022年1月至今担任新华文轩出版传媒股份有限公司独立监事,2023年8月至今担任贵州燃气集团股份有限公司独立董事,2022年8月至今担任公司独立董事。",当前年龄:61,职务:独立董事,任职时间:2022-08-10至今,盟升电子
杨晓波,性别:男,学历:硕士,"杨晓波,1988年12月电子科技大学留校工作,历任微波中心副主任、主任、电子工程学院副院长、科技处处长、副校长。现任电子科技大学教授、博士生导师;2022年8月至今担任公司独立董事。",当前年龄:60,职务:独立董事,任职时间:2022-08-10至今,盟升电子
田玲,性别:女,学历:博士,"田玲,2013年8月至2018年8月历任电子科技大学讲师、助教、副教授,2018年8月至今担任电子科技大学教授;2022年8月至今担任公司独立董事。",当前年龄:43,职务:独立董事,任职时间:2022-08-10至今,盟升电子
毛萍,性别:女,学历:大专,"毛萍,2014年4月加入成都盟升科技有限公司,历任公司设计助理、项目管理,2022年2月至今担任项目管理部科室负责人。2022年8月至今担任公司监事。",当前年龄:36,"职务:监事会主席,职工代表监事",任职时间:2022-08-10至今,盟升电子
杨建,性别:男,学历:--,"杨建,2014年4月加入成都盟升科技有限公司,历任公司库房管理员、仓库主管,现任仓库主管。2022年8月至今担任公司监事。",当前年龄:38,职务:非职工代表监事,任职时间:2022-08-10至今,盟升电子
徐永刚,性别:男,学历:大专,"徐永刚,2012年10月至今担任成都盟升科技有限公司工程中心组长,2022年11月至今担任公司监事。",当前年龄:38,职务:非职工代表监事,任职时间:2022-11-15至今,盟升电子
马朝辉,性别:男,学历:硕士,"马朝辉先生:1971年3月出生,中共党员,中国国籍,工程硕士,高级工程师。历任攀钢集团攀枝花钢钒有限公司轨梁厂副厂长、厂长,攀钢集团攀枝花钢钒有限公司制造部部长(综合运营总监、化检验与计量总监),攀钢集团有限公司运营改善部总经理,攀钢集团物资贸易有限公司总经理,攀钢集团攀枝花钛材有限公司执行董事、总经理、党委副书记,攀钢集团有限公司海绵钛分公司经理、党委副书记,攀钢集团矿业有限公司海绵钛分公司经理、党委副书记、攀钢集团重庆钛业有限公司董事长等职。现任本公司董事、党委副书记,攀枝花东方钛业有限公司董事长,攀枝花钒钛交易中心有限公司董事。曾任攀钢集团钒钛资源股份有限公司总经理。",当前年龄:54,"职务:董事长,非独立董事",任职时间:2022-07-28至今,钒钛股份
